# Beamline.name: ISS (8-ID) - (08ID) Inner Shell Spectroscopy
# Beamline.x-ray_source: NSLS-II damping wiggler
# Beamline.collimation: ISS dual mirror system
# Beamline.focusing: ISS toroid mirror
# Beamline.harmonic_rejection: undefined
# Detector.I0: 17 cm, He: 62.0%, N2: 38.0%
# Detector.I1: 30 cm, He: 62.0%, N2: 38.0%
# Detector.I2: 17 cm, He: 62.0%, N2: 38.0%
# Detector.IF: PIPS
# Detector.I0_volt: -1700.0
# Detector.I1_volt: -1700.0
# Detector.I2_volt: -1700.0
# Detector.I0_amp_gain: 4
# Detector.I1_amp_gain: 4
# Detector.I2_amp_gain: 5
# Detector.IF_amp_gain: 6
# Detector.aux: 
# Element.symbol: Ni
# Element.edge: K
# Facility.name: NSLS-II
# Facility.mode: Beam available
# Facility.energy: 3 GeV
# Facility.current: 400.35282595377504
# Facility.cycle: 2022-2
# Mono.name: Si(111)
# Mono.d_spacing: 3.1354951
# Mono.encoder_resolution: 48.0 nrad
# Mono.angle_offset: 
# Mono.scan_mode: pseudo-channel cut
# Mono.scan_type: 
# Mono.trajectory_name: 
# Mono.direction: 
# Sample.name: Ni foil 0001
# Sample.comment: 
# Sample.stage: ISS.giant_xy stage
# ISS.sample_x_position: -22.8200122375
# ISS.sample_y_position: -48.396793724
# Scan.edge_energy: 8333.0
# Scan.start_time: 06/17/2022  09:37:49
# Scan.end_time: 06/17/2022  09:38:24
# Scan.plot_hint: $5/$1
# Column.1: energy eV
# Column.2: i0
# Column.3: it
# Column.4: ir
# Column.5: if
# energy  i0  it  ir  iff  aux1  aux2  aux3  aux4
 8375.289457 -4.475560e-05 -3.573268e-05 -1.218641e-06 -4.023133e-07 2.060612e-05 -3.633967e-05 2.825605e-06 3.930922e-05
 8376.158106 -4.494764e-05 -3.589042e-05 -1.196143e-06 -4.042731e-07 2.233624e-05 -3.034908e-05 -2.994560e-06 3.883968e-05
 8377.054614 -4.470820e-05 -3.571959e-05 -1.161416e-06 -4.020592e-07 2.275511e-05 -2.921209e-05 -1.258962e-05 4.050713e-05
 8377.978983 -4.468332e-05 -3.570958e-05 -1.130067e-06 -4.021597e-07 2.071679e-05 -3.722622e-05 -5.209827e-06 4.565634e-05
 8378.931213 -4.482144e-05 -3.582011e-05 -1.103443e-06 -4.033603e-07 2.025332e-05 -3.629478e-05 -1.554529e-06 3.658196e-05
 8379.911303 -4.477453e-05 -3.579498e-05 -1.073713e-06 -4.032149e-07 3.178447e-05 -3.633801e-05 -9.008567e-06 3.847915e-05
 8380.919253 -4.474333e-05 -3.578200e-05 -1.051318e-06 -4.030802e-07 3.829690e-05 -3.490194e-05 -8.222636e-07 4.278661e-05
 8381.955064 -4.467895e-05 -3.574044e-05 -1.036423e-06 -4.026965e-07 3.253228e-05 -3.787868e-05 -8.225797e-06 3.861397e-05
 8383.018734 -4.455945e-05 -3.565500e-05 -1.031494e-06 -4.018512e-07 2.692821e-05 -5.133546e-05 -1.911639e-05 3.790253e-05
 8384.110266 -4.420072e-05 -3.539549e-05 -1.031422e-06 -3.987685e-07 2.854396e-05 -5.135719e-05 -1.190028e-05 3.300465e-05
 8385.232723 -4.399385e-05 -3.524899e-05 -1.045857e-06 -3.970276e-07 2.494882e-05 -4.826425e-05 -8.510255e-06 2.879485e-05
 8386.367373 -4.435456e-05 -3.553373e-05 -1.082893e-06 -4.005695e-07 2.611990e-05 -5.006233e-05 -1.850245e-05 2.733064e-05
 8387.514214 -4.471012e-05 -3.582055e-05 -1.127306e-06 -4.041457e-07 2.310141e-05 -3.999089e-05 -2.211110e-05 3.080653e-05
 8388.673248 -4.476799e-05 -3.587484e-05 -1.166242e-06 -4.048880e-07 1.572885e-05 -4.500053e-05 -1.773805e-05 2.473892e-05
 8389.844473 -4.474316e-05 -3.587866e-05 -1.203112e-06 -4.047594e-07 1.164831e-05 -4.109089e-05 -1.537484e-05 2.695527e-05
 8391.027890 -4.472073e-05 -3.587797e-05 -1.234244e-06 -4.046822e-07 1.517070e-05 -4.280391e-05 -1.555056e-05 3.245330e-05
 8392.223499 -4.459191e-05 -3.579431e-05 -1.261001e-06 -4.037880e-07 1.999914e-05 -3.640669e-05 -2.179197e-05 3.958858e-05
 8393.431300 -4.444303e-05 -3.569393e-05 -1.281561e-06 -4.027155e-07 2.271829e-05 -4.315494e-05 -2.552767e-05 3.568176e-05
 8394.651293 -4.438544e-05 -3.566563e-05 -1.297216e-06 -4.023781e-07 3.350283e-05 -4.374476e-05 -1.672328e-05 2.739073e-05
 8395.883478 -4.468528e-05 -3.591144e-05 -1.315313e-06 -4.052792e-07 3.714365e-05 -3.817361e-05 -2.571641e-05 2.444110e-05
 8397.127855 -4.496268e-05 -3.614177e-05 -1.324802e-06 -4.080853e-07 3.906448e-05 -4.339080e-05 -2.663780e-05 3.327681e-05
 8398.384423 -4.499749e-05 -3.618302e-05 -1.326052e-06 -4.086036e-07 4.668121e-05 -5.209811e-05 -2.084268e-05 3.050493e-05
 8399.653184 -4.473208e-05 -3.598906e-05 -1.319650e-06 -4.062920e-07 2.708658e-05 -4.567628e-05 -1.071416e-05 3.066109e-05
 8400.934136 -4.451817e-05 -3.583515e-05 -1.319115e-06 -4.046435e-07 2.058631e-05 -4.772778e-05 -6.043966e-06 3.344194e-05
 8402.227280 -4.446433e-05 -3.580773e-05 -1.325120e-06 -4.043575e-07 2.837311e-05 -5.417684e-05 -2.497896e-06 3.022155e-05
 8403.532617 -4.454101e-05 -3.587867e-05 -1.332092e-06 -4.053823e-07 2.424675e-05 -4.264495e-05 -9.931044e-06 2.959367e-05
 8404.850145 -4.479862e-05 -3.609330e-05 -1.341051e-06 -4.078688e-07 2.691347e-05 -4.467988e-05 -2.092396e-05 2.102223e-05
 8406.179865 -4.494830e-05 -3.622313e-05 -1.340906e-06 -4.095344e-07 2.948542e-05 -4.595802e-05 -2.548045e-05 2.681094e-05
 8407.521777 -4.488281e-05 -3.618424e-05 -1.328371e-06 -4.092340e-07 3.404353e-05 -3.594618e-05 -2.379132e-05 2.735900e-05
 8408.875881 -4.482856e-05 -3.615659e-05 -1.314302e-06 -4.090936e-07 3.394661e-05 -3.357816e-05 -1.592136e-05 2.976288e-05
 8410.242177 -4.484026e-05 -3.618220e-05 -1.305753e-06 -4.095349e-07 3.024203e-05 -3.421866e-05 -1.050474e-05 3.024929e-05
 8411.620664 -4.481895e-05 -3.618286e-05 -1.296618e-06 -4.094369e-07 2.823315e-05 -3.480083e-05 -1.040324e-05 3.041778e-05
 8413.011344 -4.473814e-05 -3.613825e-05 -1.284851e-06 -4.089279e-07 2.983786e-05 -3.277484e-05 -1.290692e-05 3.252965e-05
 8414.414215 -4.469167e-05 -3.611371e-05 -1.272317e-06 -4.087510e-07 2.621983e-05 -3.064527e-05 -1.571911e-05 3.331124e-05
 8415.829279 -4.473648e-05 -3.616049e-05 -1.256501e-06 -4.093573e-07 2.754968e-05 -3.669211e-05 -1.158867e-05 2.790206e-05
 8417.256534 -4.476171e-05 -3.619771e-05 -1.237400e-06 -4.099698e-07 3.125073e-05 -3.956435e-05 -2.019162e-05 3.325387e-05
 8418.695981 -4.471395e-05 -3.617858e-05 -1.219063e-06 -4.096493e-07 3.310028e-05 -4.202553e-05 -1.068842e-05 3.953188e-05
 8420.147620 -4.468213e-05 -3.616985e-05 -1.201403e-06 -4.098066e-07 3.032569e-05 -3.830023e-05 -8.338945e-06 3.427982e-05
 8421.611452 -4.462928e-05 -3.614567e-05 -1.182344e-06 -4.095959e-07 2.888041e-05 -2.700974e-05 -6.440484e-06 2.310889e-05
 8423.087475 -4.461897e-05 -3.615596e-05 -1.164086e-06 -4.097390e-07 3.319999e-05 -2.496554e-05 -5.703127e-06 2.980231e-05
 8424.575689 -4.462820e-05 -3.617910e-05 -1.143637e-06 -4.101354e-07 3.789572e-05 -2.710211e-05 -1.310179e-06 3.307356e-05
 8426.076096 -4.441290e-05 -3.601840e-05 -1.115385e-06 -4.082188e-07 3.253754e-05 -2.090414e-05 2.063613e-06 2.620983e-05
 8427.588695 -4.443368e-05 -3.604629e-05 -1.093328e-06 -4.087025e-07 4.020140e-05 -2.757014e-05 -1.506808e-06 2.478058e-05
 8429.113485 -4.450083e-05 -3.612130e-05 -1.076044e-06 -4.096024e-07 4.119608e-05 -3.134623e-05 2.897190e-06 2.667724e-05
 8430.650468 -4.453120e-05 -3.616406e-05 -1.064211e-06 -4.102521e-07 3.652140e-05 -3.083902e-05 -4.310035e-06 3.352390e-05
 8432.199642 -4.447850e-05 -3.613164e-05 -1.058652e-06 -4.101110e-07 4.697594e-05 -2.021933e-05 3.135598e-06 3.041397e-05
 8433.761009 -4.438121e-05 -3.606205e-05 -1.061797e-06 -4.094377e-07 4.134561e-05 -1.252012e-05 1.094085e-05 2.542919e-05
 8435.334567 -4.411480e-05 -3.586341e-05 -1.071648e-06 -4.072048e-07 3.322281e-05 -1.124534e-05 1.680120e-05 2.829706e-05
 8436.920317 -4.418204e-05 -3.593900e-05 -1.096161e-06 -4.080308e-07 3.626507e-05 -2.019053e-05 9.873207e-06 2.578833e-05
 8438.518259 -4.457830e-05 -3.627190e-05 -1.131889e-06 -4.119944e-07 3.235458e-05 -1.747546e-05 -1.200552e-06 2.619817e-05
 8440.128393 -4.469432e-05 -3.637738e-05 -1.165072e-06 -4.134685e-07 2.896455e-05 -2.508746e-05 1.154521e-06 3.598345e-05
 8441.750719 -4.476912e-05 -3.645463e-05 -1.199962e-06 -4.146406e-07 4.167146e-05 -2.357285e-05 4.778719e-06 3.373803e-05
 8443.385237 -4.488058e-05 -3.655898e-05 -1.235637e-06 -4.159946e-07 3.579842e-05 -2.730354e-05 -7.991153e-06 3.743703e-05
 8445.031946 -4.486177e-05 -3.656034e-05 -1.264338e-06 -4.160928e-07 3.444617e-05 -2.135061e-05 -1.033949e-05 3.126905e-05
 8446.690848 -4.480490e-05 -3.653149e-05 -1.286416e-06 -4.158189e-07 2.542432e-05 -1.553592e-05 -5.704822e-06 3.336286e-05
 8448.361942 -4.485233e-05 -3.659313e-05 -1.308738e-06 -4.164134e-07 2.863227e-05 -1.445877e-05 5.306633e-06 4.305898e-05
 8450.045227 -4.483477e-05 -3.659780e-05 -1.332985e-06 -4.165840e-07 3.278838e-05 -1.935493e-05 -8.242083e-06 3.103298e-05
 8451.740704 -4.480305e-05 -3.658804e-05 -1.362955e-06 -4.165607e-07 3.977316e-05 -1.571476e-05 3.085661e-06 3.485181e-05
 8453.448374 -4.489396e-05 -3.667162e-05 -1.402670e-06 -4.178623e-07 4.197730e-05 -1.728522e-05 -5.149406e-06 3.879604e-05
 8455.168235 -4.492946e-05 -3.671406e-05 -1.441856e-06 -4.184098e-07 4.089572e-05 -2.517513e-05 -5.404301e-06 4.236691e-05
 8456.900288 -4.488815e-05 -3.669862e-05 -1.471227e-06 -4.184437e-07 4.257627e-05 -2.647648e-05 2.324759e-06 4.997001e-05
 8458.644533 -4.496097e-05 -3.677509e-05 -1.491114e-06 -4.193690e-07 3.786015e-05 -3.800093e-05 -6.556193e-07 4.685945e-05
 8460.400970 -4.499374e-05 -3.681883e-05 -1.498005e-06 -4.200843e-07 3.657869e-05 -4.815375e-05 -7.255761e-06 4.270661e-05
 8462.169598 -4.494819e-05 -3.680517e-05 -1.492414e-06 -4.198640e-07 3.859581e-05 -4.104105e-05 -1.435984e-05 3.790749e-05
 8463.950419 -4.490113e-05 -3.678826e-05 -1.474950e-06 -4.199114e-07 4.071937e-05 -4.187574e-05 -1.692719e-05 3.310297e-05
 8465.743432 -4.490881e-05 -3.681000e-05 -1.449859e-06 -4.202205e-07 3.430406e-05 -4.516073e-05 -1.953035e-05 4.202109e-05
 8467.548636 -4.474159e-05 -3.669896e-05 -1.417570e-06 -4.190198e-07 3.284437e-05 -4.391996e-05 -5.835407e-06 5.133558e-05
 8469.366032 -4.455927e-05 -3.657250e-05 -1.385901e-06 -4.174464e-07 2.791987e-05 -4.889362e-05 -8.464122e-07 4.865640e-05
 8471.195621 -4.453101e-05 -3.656503e-05 -1.359839e-06 -4.177251e-07 2.094281e-05 -5.483520e-05 -1.251083e-05 4.402237e-05
 8473.037401 -4.455304e-05 -3.659450e-05 -1.340290e-06 -4.182361e-07 2.009130e-05 -5.273637e-05 -2.387689e-05 3.634005e-05
 8474.891373 -4.425876e-05 -3.636474e-05 -1.322137e-06 -4.158631e-07 1.282809e-05 -4.110008e-05 -1.527110e-05 4.221988e-05
 8476.757537 -4.420393e-05 -3.633463e-05 -1.322053e-06 -4.156712e-07 1.379293e-05 -3.954153e-05 -1.637319e-05 4.417794e-05
 8478.635893 -4.420111e-05 -3.635959e-05 -1.329870e-06 -4.160037e-07 2.317512e-05 -4.645893e-05 -1.409636e-05 4.206662e-05
 8480.526441 -4.432582e-05 -3.649080e-05 -1.341518e-06 -4.175180e-07 2.463989e-05 -3.697591e-05 -1.814301e-05 3.017621e-05
 8482.429181 -4.445402e-05 -3.662425e-05 -1.346658e-06 -4.189272e-07 2.650609e-05 -3.058389e-05 -1.677512e-05 3.926082e-05
 8484.344112 -4.440034e-05 -3.659805e-05 -1.333892e-06 -4.188896e-07 2.929528e-05 -3.914007e-05 -2.013601e-05 4.340315e-05
 8486.271236 -4.437476e-05 -3.658978e-05 -1.304807e-06 -4.191506e-07 2.397564e-05 -4.040949e-05 -1.208000e-05 5.393104e-05
 8488.210552 -4.450310e-05 -3.671565e-05 -1.265054e-06 -4.209403e-07 2.441080e-05 -4.359653e-05 -4.234634e-06 5.347845e-05
 8490.162059 -4.458079e-05 -3.679530e-05 -1.219500e-06 -4.219490e-07 2.840530e-05 -4.219815e-05 -1.230508e-05 5.193164e-05
 8492.125758 -4.478069e-05 -3.697200e-05 -1.184709e-06 -4.241525e-07 1.908733e-05 -3.469169e-05 -2.545695e-05 4.084624e-05
 8494.101649 -4.485135e-05 -3.705438e-05 -1.159516e-06 -4.252043e-07 3.899793e-06 -3.997120e-05 -2.693679e-05 5.017649e-05
 8496.089733 -4.493587e-05 -3.714592e-05 -1.146310e-06 -4.262298e-07 1.572715e-05 -3.984776e-05 -1.789274e-05 5.717058e-05
 8498.090008 -4.496638e-05 -3.718895e-05 -1.140165e-06 -4.267570e-07 1.761094e-05 -3.130254e-05 -1.526160e-05 5.016869e-05
 8500.102475 -4.489477e-05 -3.715132e-05 -1.137296e-06 -4.265180e-07 9.174926e-06 -3.070286e-05 -2.159860e-05 3.925682e-05
 8502.127133 -4.489742e-05 -3.717252e-05 -1.142217e-06 -4.270051e-07 5.212671e-06 -2.968040e-05 -2.277094e-05 2.694960e-05
 8504.163984 -4.486358e-05 -3.716268e-05 -1.155355e-06 -4.270761e-07 1.209395e-05 -3.145493e-05 -2.447807e-05 2.626438e-05
 8506.213027 -4.486533e-05 -3.718646e-05 -1.180728e-06 -4.274968e-07 2.906411e-05 -3.619471e-05 -9.947160e-06 3.185759e-05
 8508.274261 -4.476857e-05 -3.712975e-05 -1.213479e-06 -4.269787e-07 3.650843e-05 -2.300296e-05 -1.000741e-05 3.308704e-05
 8510.347688 -4.459072e-05 -3.700472e-05 -1.253890e-06 -4.255586e-07 3.311615e-05 -2.785212e-05 2.142352e-06 3.400426e-05
 8512.433306 -4.457396e-05 -3.700557e-05 -1.309495e-06 -4.257350e-07 3.173414e-05 -2.311600e-05 8.405084e-06 3.419849e-05
 8514.531117 -4.456018e-05 -3.701996e-05 -1.374464e-06 -4.259913e-07 2.998764e-05 -1.893503e-05 -2.424591e-06 2.903910e-05
 8516.641119 -4.459055e-05 -3.706836e-05 -1.445333e-06 -4.266697e-07 2.985619e-05 -2.721460e-05 -5.853834e-06 3.562958e-05
 8518.763313 -4.459040e-05 -3.708704e-05 -1.514721e-06 -4.270511e-07 3.000118e-05 -2.660241e-05 -6.809441e-06 3.415057e-05
 8520.897699 -4.470326e-05 -3.719901e-05 -1.579447e-06 -4.286817e-07 2.262222e-05 -3.156946e-05 -2.252358e-05 2.718111e-05
 8523.044277 -4.465712e-05 -3.718318e-05 -1.619225e-06 -4.284414e-07 2.418206e-05 -3.841888e-05 -1.240864e-05 3.333860e-05
 8525.203047 -4.463055e-05 -3.718314e-05 -1.633680e-06 -4.285942e-07 3.105801e-05 -3.522699e-05 -8.432014e-06 4.173673e-05
 8527.374008 -4.463916e-05 -3.721385e-05 -1.624520e-06 -4.290975e-07 2.722843e-05 -3.128183e-05 -1.095196e-05 3.980297e-05
 8529.557162 -4.467792e-05 -3.726936e-05 -1.597658e-06 -4.299301e-07 3.214867e-05 -3.061053e-05 -6.725863e-06 4.059292e-05
 8531.752508 -4.469694e-05 -3.730367e-05 -1.558313e-06 -4.306905e-07 2.805040e-05 -3.012599e-05 -1.645574e-05 3.827431e-05
 8533.960045 -4.480477e-05 -3.741060e-05 -1.518444e-06 -4.321540e-07 1.833389e-05 -3.004511e-05 -1.856901e-05 3.699544e-05
 8536.179775 -4.487823e-05 -3.748978e-05 -1.481936e-06 -4.331415e-07 1.938495e-05 -3.481883e-05 -1.443293e-05 4.061225e-05
 8538.411696 -4.487260e-05 -3.750749e-05 -1.451147e-06 -4.333761e-07 2.147837e-05 -2.781264e-05 -1.316076e-05 3.403725e-05
 8540.655809 -4.481159e-05 -3.748728e-05 -1.427276e-06 -4.333775e-07 2.290368e-05 -2.343203e-05 -1.523615e-05 2.907883e-05
 8542.912114 -4.477227e-05 -3.748027e-05 -1.412976e-06 -4.334541e-07 1.753118e-05 -2.558014e-05 -4.265112e-06 2.921056e-05
 8545.180611 -4.477377e-05 -3.750569e-05 -1.410677e-06 -4.337829e-07 1.942925e-05 -1.876520e-05 -3.729819e-06 2.491066e-05
 8547.461300 -4.465133e-05 -3.742537e-05 -1.412402e-06 -4.332542e-07 2.438502e-05 -2.628909e-05 -5.657481e-07 2.738251e-05
 8549.754181 -4.472984e-05 -3.751303e-05 -1.422637e-06 -4.341409e-07 2.408559e-05 -3.227223e-05 -2.274168e-06 2.937109e-05
 8552.059254 -4.476598e-05 -3.756518e-05 -1.432233e-06 -4.350413e-07 2.426880e-05 -3.745520e-05 -4.678929e-06 1.829773e-05
 8554.376518 -4.477272e-05 -3.759448e-05 -1.443501e-06 -4.355998e-07 2.014923e-05 -4.151280e-05 -1.002956e-05 2.216622e-05
 8556.705975 -4.476436e-05 -3.760924e-05 -1.458206e-06 -4.358201e-07 1.465710e-05 -3.920818e-05 -8.316045e-06 2.949876e-05
 8559.047623 -4.468441e-05 -3.756499e-05 -1.472007e-06 -4.354045e-07 1.492095e-05 -3.795217e-05 -2.325123e-05 2.810225e-05
 8561.401464 -4.470525e-05 -3.760152e-05 -1.487329e-06 -4.361180e-07 1.759972e-05 -3.979513e-05 -8.912193e-06 4.051887e-05
 8563.767496 -4.447671e-05 -3.743231e-05 -1.487810e-06 -4.344141e-07 1.645403e-05 -4.285826e-05 -2.517627e-06 3.170238e-05
 8566.145720 -4.413152e-05 -3.716493e-05 -1.469930e-06 -4.317170e-07 2.201968e-05 -4.851841e-05 -1.439393e-05 3.328435e-05
 8568.536136 -4.324227e-05 -3.643145e-05 -1.417658e-06 -4.241327e-07 2.662479e-05 -3.643675e-05 -1.286548e-05 3.221850e-05
 8570.938744 -4.292562e-05 -3.619091e-05 -1.377554e-06 -4.216238e-07 3.072364e-05 -3.542633e-05 -1.726834e-05 2.166593e-05
 8573.353544 -4.289901e-05 -3.619414e-05 -1.348425e-06 -4.219871e-07 3.272495e-05 -3.109431e-05 -2.222638e-05 1.399129e-05
 8575.780536 -4.319146e-05 -3.646361e-05 -1.335560e-06 -4.250156e-07 3.279201e-05 -3.691235e-05 -1.657267e-05 1.852582e-05
 8578.219720 -4.400666e-05 -3.718130e-05 -1.344093e-06 -4.322782e-07 3.810898e-05 -4.038246e-05 -1.691597e-05 2.598923e-05
 8580.671096 -4.434895e-05 -3.749545e-05 -1.343996e-06 -4.361940e-07 4.095279e-05 -4.227166e-05 -5.511577e-06 3.544309e-05
 8583.134663 -4.438996e-05 -3.755280e-05 -1.343051e-06 -4.373462e-07 4.290770e-05 -3.347236e-05 -8.020191e-06 4.011147e-05
 8585.610423 -4.446460e-05 -3.763312e-05 -1.352330e-06 -4.384420e-07 4.395759e-05 -4.053931e-05 -2.250590e-05 3.858883e-05
 8588.098374 -4.451268e-05 -3.769711e-05 -1.369249e-06 -4.395801e-07 4.673841e-05 -4.312837e-05 -1.971090e-05 4.017641e-05
 8590.598517 -4.452121e-05 -3.773047e-05 -1.395437e-06 -4.399862e-07 4.970829e-05 -3.484997e-05 -1.583910e-05 3.620534e-05
 8593.110852 -4.452156e-05 -3.775451e-05 -1.431561e-06 -4.405793e-07 3.992768e-05 -3.033667e-05 -8.265527e-06 4.265795e-05
 8595.635380 -4.460061e-05 -3.784437e-05 -1.475572e-06 -4.415848e-07 3.203426e-05 -2.394507e-05 -2.259393e-05 3.542193e-05
 8598.172099 -4.458905e-05 -3.785570e-05 -1.517158e-06 -4.421227e-07 3.906642e-05 -2.736028e-05 -1.524996e-05 3.003364e-05
 8600.721009 -4.456951e-05 -3.786051e-05 -1.556493e-06 -4.424151e-07 5.265573e-05 -2.820808e-05 -1.675952e-05 2.842921e-05
 8603.282112 -4.457231e-05 -3.788872e-05 -1.591365e-06 -4.428519e-07 4.632206e-05 -3.224994e-05 -1.649343e-05 2.799011e-05
 8605.855407 -4.464821e-05 -3.797559e-05 -1.619291e-06 -4.442876e-07 4.505569e-05 -3.636722e-05 -1.334880e-05 2.110938e-05
 8608.440894 -4.458359e-05 -3.794642e-05 -1.632114e-06 -4.439680e-07 3.437625e-05 -3.902795e-05 -1.333704e-05 1.805267e-05
 8611.038572 -4.463727e-05 -3.801052e-05 -1.640006e-06 -4.451649e-07 3.339572e-05 -4.101263e-05 -1.017297e-05 2.597761e-05
 8613.648443 -4.459688e-05 -3.799949e-05 -1.640423e-06 -4.450350e-07 3.123730e-05 -3.934700e-05 -5.418142e-06 3.593119e-05
 8616.270505 -4.443455e-05 -3.788498e-05 -1.635407e-06 -4.441317e-07 3.753820e-05 -3.371170e-05 -1.237282e-05 3.797558e-05
 8618.904759 -4.319193e-05 -3.684909e-05 -1.591974e-06 -4.330249e-07 4.391097e-05 -3.077305e-05 -1.470990e-05 2.901209e-05
 8621.551205 -4.024518e-05 -3.436041e-05 -1.485227e-06 -4.048033e-07 3.085319e-05 -3.916864e-05 -2.135208e-05 1.867362e-05
 8624.209844 -4.402531e-05 -3.761390e-05 -1.628123e-06 -4.413496e-07 3.265583e-05 -3.918916e-05 -1.164084e-05 2.389104e-05
 8626.880674 -4.432570e-05 -3.790348e-05 -1.642276e-06 -4.447560e-07 4.250710e-05 -3.640289e-05 -1.081942e-05 2.857220e-05
 8629.563696 -4.420804e-05 -3.784725e-05 -1.639389e-06 -4.440262e-07 4.292491e-05 -4.108500e-05 3.009622e-06 3.527406e-05
 8632.258909 -4.405977e-05 -3.775052e-05 -1.632364e-06 -4.429461e-07 3.991892e-05 -4.323494e-05 5.702720e-06 3.707026e-05
 8634.966315 -4.416001e-05 -3.785891e-05 -1.631285e-06 -4.445688e-07 3.780663e-05 -4.066167e-05 -9.825821e-06 3.240454e-05
 8637.685913 -4.448262e-05 -3.816105e-05 -1.635423e-06 -4.484294e-07 3.827455e-05 -4.030583e-05 -6.039228e-06 3.609847e-05
 8640.417702 -4.430049e-05 -3.802145e-05 -1.619862e-06 -4.476380e-07 3.071203e-05 -4.062574e-05 -6.121509e-06 3.407195e-05
 8643.161684 -4.399046e-05 -3.777873e-05 -1.601793e-06 -4.454349e-07 3.632122e-05 -3.971936e-05 -8.007495e-06 3.785597e-05
 8645.917857 -4.441586e-05 -3.817016e-05 -1.611995e-06 -4.491881e-07 3.760020e-05 -4.654111e-05 -8.080407e-06 3.322984e-05
 8648.686222 -4.434576e-05 -3.814620e-05 -1.606811e-06 -4.491838e-07 3.217797e-05 -4.503595e-05 -6.342508e-06 3.952754e-05
 8651.466780 -4.437517e-05 -3.820100e-05 -1.606000e-06 -4.501615e-07 3.922709e-05 -3.030475e-05 -8.310820e-06 4.550835e-05
 8654.259529 -4.452048e-05 -3.834666e-05 -1.608202e-06 -4.519752e-07 3.575151e-05 -3.024852e-05 -1.606213e-05 4.567255e-05
 8657.064470 -4.449094e-05 -3.834451e-05 -1.605038e-06 -4.522705e-07 2.660060e-05 -3.258365e-05 -2.054412e-05 4.602772e-05
 8659.881602 -4.448253e-05 -3.835905e-05 -1.601544e-06 -4.528100e-07 2.234779e-05 -3.026562e-05 -1.570838e-05 3.728321e-05
 8662.710927 -4.443670e-05 -3.833936e-05 -1.594196e-06 -4.529340e-07 2.422553e-05 -3.102590e-05 -1.364745e-05 3.346931e-05
 8665.552444 -4.390914e-05 -3.790970e-05 -1.569554e-06 -4.488161e-07 3.017502e-05 -3.146061e-05 -1.682161e-05 2.695574e-05
 8668.406153 -4.334342e-05 -3.745461e-05 -1.546112e-06 -4.436984e-07 4.219252e-05 -2.935848e-05 -2.291009e-05 3.197112e-05
 8671.272053 -4.347839e-05 -3.759654e-05 -1.550663e-06 -4.452825e-07 2.576680e-05 -3.121055e-05 -2.080644e-05 2.772020e-05
 8674.150146 -4.355453e-05 -3.768055e-05 -1.559273e-06 -4.468475e-07 2.172525e-05 -3.446248e-05 -1.901247e-05 2.106061e-05
 8677.040430 -4.405070e-05 -3.812883e-05 -1.589247e-06 -4.522200e-07 2.415115e-05 -2.461905e-05 -1.311743e-05 2.423427e-05
 8679.942906 -4.440573e-05 -3.847138e-05 -1.621584e-06 -4.559664e-07 2.272703e-05 -3.293866e-05 -1.067380e-05 3.540802e-05
 8682.857574 -4.426453e-05 -3.838288e-05 -1.637959e-06 -4.550798e-07 3.442090e-05 -4.252822e-05 -5.064741e-06 2.748871e-05
 8685.784435 -4.434035e-05 -3.848470e-05 -1.664109e-06 -4.563372e-07 3.891395e-05 -3.340867e-05 1.101838e-05 3.677160e-05
 8688.723487 -4.440425e-05 -3.856977e-05 -1.687598e-06 -4.574256e-07 3.696214e-05 -3.609503e-05 7.504749e-07 2.721332e-05
 8691.674730 -4.437462e-05 -3.857092e-05 -1.703696e-06 -4.576509e-07 3.729508e-05 -4.117499e-05 -8.941973e-06 2.378637e-05
 8694.638166 -4.439914e-05 -3.861409e-05 -1.716256e-06 -4.585771e-07 2.351897e-05 -3.225465e-05 -7.250016e-06 3.148283e-05
 8697.613794 -4.445642e-05 -3.869076e-05 -1.723716e-06 -4.598324e-07 2.983366e-05 -3.868530e-05 -9.697912e-06 3.303037e-05
 8700.601614 -4.457698e-05 -3.882492e-05 -1.729372e-06 -4.616472e-07 3.397442e-05 -3.162873e-05 -1.196765e-05 2.923080e-05
 8703.601625 -4.458886e-05 -3.886523e-05 -1.734118e-06 -4.622979e-07 3.730817e-05 -3.294589e-05 2.628013e-06 2.987514e-05
 8706.613829 -4.456939e-05 -3.887639e-05 -1.743011e-06 -4.627540e-07 3.673075e-05 -4.515319e-05 -5.192093e-06 2.793333e-05
 8709.638224 -4.445636e-05 -3.881365e-05 -1.753607e-06 -4.622875e-07 3.830569e-05 -4.276223e-05 -6.641597e-06 2.771644e-05
 8712.674811 -4.439314e-05 -3.879052e-05 -1.772208e-06 -4.620314e-07 3.838597e-05 -4.222825e-05 -1.717174e-05 1.886996e-05
 8715.723590 -4.438324e-05 -3.880818e-05 -1.793433e-06 -4.624492e-07 3.228382e-05 -4.166301e-05 -2.434619e-05 2.309657e-05
 8718.784561 -4.421825e-05 -3.869492e-05 -1.801007e-06 -4.614078e-07 3.443934e-05 -4.385587e-05 -1.112433e-05 2.536413e-05
 8721.857724 -4.418558e-05 -3.868792e-05 -1.806093e-06 -4.618745e-07 4.202819e-05 -3.997013e-05 -1.389838e-05 1.881920e-05
