# Facility: NSLS-II
# Beamline: QAS
# Year: 2019
# Cycle: 1
# Comment: 
# Trajectory name: nickel-8333.txt
# Element: Nickel ( 28)
# Edge: K
# E0: 8333
# Start time: 02/14/2019  14:41:38
# Stop time: 02/14/2019  14:42:16
#
# energy  i0  it  ir  pips  adc7  adc8
 8692.973335 1.808552e+00 9.112644e-01 1.542347e-01 2.120283e+00 1.200424e-04 -4.168547e-05
 8695.942120 1.808633e+00 9.122736e-01 1.552651e-01 2.119686e+00 1.456988e-04 -3.577315e-05
 8698.923096 1.804523e+00 9.113528e-01 1.554045e-01 2.126297e+00 1.167115e-04 -2.833669e-05
 8701.916265 1.803149e+00 9.116703e-01 1.555832e-01 2.117219e+00 7.359305e-05 -3.217981e-05
 8704.921625 1.803151e+00 9.127623e-01 1.561224e-01 2.121635e+00 7.769643e-05 -2.530318e-05
 8707.939177 1.801881e+00 9.131898e-01 1.572895e-01 2.124085e+00 1.034897e-04 -2.581494e-05
 8710.968921 1.800367e+00 9.134781e-01 1.593104e-01 2.124412e+00 8.714689e-05 -5.382570e-05
 8714.010858 1.798001e+00 9.132172e-01 1.616598e-01 2.117283e+00 1.179560e-04 -4.762881e-05
 8717.064985 1.797500e+00 9.140542e-01 1.640142e-01 2.126937e+00 1.016814e-04 -3.128339e-05
 8720.131305 1.795101e+00 9.138277e-01 1.650894e-01 2.123954e+00 6.386074e-05 -3.867962e-05
 8723.209817 1.794307e+00 9.145014e-01 1.656388e-01 2.121725e+00 7.337623e-05 -3.845513e-05
 8726.300521 1.793080e+00 9.148929e-01 1.660119e-01 2.122305e+00 1.063854e-04 -3.238436e-05
 8729.403416 1.791974e+00 9.153683e-01 1.664066e-01 2.129593e+00 1.230675e-04 -2.594976e-05
 8732.518504 1.788846e+00 9.148712e-01 1.664734e-01 2.129906e+00 1.060051e-04 -3.357663e-05
 8735.645783 1.787640e+00 9.153375e-01 1.666820e-01 2.119890e+00 4.978823e-05 -6.001846e-05
 8738.785255 1.785362e+00 9.154175e-01 1.666283e-01 2.123214e+00 6.546569e-05 -2.902475e-05
 8741.936918 1.785912e+00 9.166775e-01 1.667119e-01 2.131536e+00 7.290839e-05 -1.761827e-05
 8745.100773 1.785270e+00 9.173674e-01 1.666384e-01 2.130037e+00 5.176614e-05 -3.018282e-05
 8748.276820 1.784185e+00 9.178930e-01 1.664414e-01 2.125353e+00 4.816522e-05 -4.028347e-05
 8751.465059 1.780911e+00 9.172770e-01 1.660664e-01 2.123179e+00 8.576328e-05 -6.975945e-06
 8754.665490 1.779225e+00 9.175183e-01 1.659010e-01 2.129698e+00 5.503920e-05 -4.662706e-05
 8757.878112 1.777113e+00 9.175788e-01 1.657087e-01 2.130869e+00 7.997844e-05 -3.014320e-05
 8761.102927 1.777107e+00 9.185572e-01 1.656232e-01 2.135143e+00 4.902342e-05 -4.902907e-05
 8764.339934 1.776287e+00 9.192980e-01 1.656752e-01 2.133744e+00 8.782132e-05 -4.771458e-05
 8767.589132 1.776234e+00 9.204682e-01 1.658018e-01 2.138855e+00 8.996768e-05 -4.456839e-05
 8770.850523 1.772767e+00 9.197133e-01 1.656573e-01 2.133920e+00 5.411275e-05 -5.955765e-05
 8774.124105 1.771055e+00 9.199246e-01 1.656973e-01 2.133963e+00 6.357897e-05 -7.000342e-05
 8777.409879 1.770620e+00 9.206891e-01 1.661500e-01 2.135001e+00 5.106680e-05 -5.184269e-05
 8780.707845 1.768075e+00 9.203954e-01 1.667829e-01 2.136808e+00 4.109480e-05 -5.615378e-05
 8784.018003 1.765617e+00 9.203075e-01 1.678538e-01 2.135919e+00 -3.799543e-06 -6.844665e-05
 8787.340353 1.764594e+00 9.210291e-01 1.694316e-01 2.137523e+00 -2.196252e-07 -7.850400e-05
 8790.674895 1.761986e+00 9.207605e-01 1.711624e-01 2.133189e+00 5.120606e-05 -5.210284e-05
 8794.021629 1.760338e+00 9.210243e-01 1.730458e-01 2.122946e+00 4.302264e-06 -5.847349e-05
 8797.380554 1.760265e+00 9.220769e-01 1.749107e-01 2.134689e+00 5.236288e-05 -5.209755e-05
 8800.751672 1.757569e+00 9.218749e-01 1.762317e-01 2.129712e+00 8.548059e-06 -4.532942e-05
 8804.134982 1.756419e+00 9.224806e-01 1.772119e-01 2.137776e+00 2.252199e-06 -5.135094e-05
 8807.530483 1.756046e+00 9.232329e-01 1.778811e-01 2.144539e+00 2.080642e-05 -6.532533e-05
 8810.938176 1.754894e+00 9.238869e-01 1.783921e-01 2.138693e+00 5.429521e-05 -5.490668e-05
 8814.358061 1.753551e+00 9.243005e-01 1.788606e-01 2.143087e+00 9.044378e-05 -5.013384e-05
 8817.790139 1.749929e+00 9.234934e-01 1.791425e-01 2.143587e+00 9.995810e-05 -5.003101e-05
 8821.234408 1.749051e+00 9.241938e-01 1.799647e-01 2.145300e+00 8.695510e-05 -5.996700e-05
 8824.690868 1.746944e+00 9.243377e-01 1.808396e-01 2.141120e+00 6.821054e-05 -7.594911e-05
 8828.159521 1.744942e+00 9.243410e-01 1.820597e-01 2.139564e+00 4.175096e-05 -7.713203e-05
 8831.640366 1.743809e+00 9.250042e-01 1.835243e-01 2.142239e+00 5.510328e-05 -7.788947e-05
 8835.133403 1.743251e+00 9.258985e-01 1.851122e-01 2.148401e+00 1.155106e-04 -4.935750e-05
 8838.638631 1.741339e+00 9.260414e-01 1.861985e-01 2.153160e+00 8.760620e-05 -5.803554e-05
 8842.156052 1.739365e+00 9.261369e-01 1.871528e-01 2.146225e+00 3.256999e-05 -8.390791e-05
 8845.685664 1.739284e+00 9.273173e-01 1.882483e-01 2.148442e+00 4.437800e-05 -7.461003e-05
 8849.227468 1.737677e+00 9.275125e-01 1.891028e-01 2.147382e+00 4.154779e-05 -7.780888e-05
 8852.781465 1.736804e+00 9.281705e-01 1.901205e-01 2.160832e+00 1.931527e-05 -7.830024e-05
 8856.347653 1.734355e+00 9.280742e-01 1.909965e-01 2.160138e+00 6.451376e-05 -3.918404e-05
 8859.926033 1.733083e+00 9.285410e-01 1.916752e-01 2.147603e+00 7.386846e-05 -6.605211e-05
 8863.516605 1.730795e+00 9.284942e-01 1.920825e-01 2.147527e+00 7.669868e-05 -7.728893e-05
 8867.119369 1.729152e+00 9.288296e-01 1.923767e-01 2.152020e+00 4.714134e-05 -8.499657e-05
 8870.734324 1.727804e+00 9.293480e-01 1.924896e-01 2.161539e+00 2.342579e-05 -1.045078e-04
 8874.361472 1.726997e+00 9.300542e-01 1.925921e-01 2.145130e+00 7.508063e-05 -7.783951e-05
 8878.000811 1.726468e+00 9.309900e-01 1.927376e-01 2.156055e+00 6.086724e-05 -7.210495e-05
 8881.652343 1.723013e+00 9.303791e-01 1.924602e-01 2.152796e+00 7.152975e-05 -7.826249e-05
 8885.316066 1.722044e+00 9.312427e-01 1.922850e-01 2.155660e+00 7.573612e-05 -7.728290e-05
 8888.991982 1.721097e+00 9.318614e-01 1.921859e-01 2.159804e+00 8.415236e-05 -7.885181e-05
 8892.680089 1.718158e+00 9.314699e-01 1.920945e-01 2.155898e+00 6.737782e-05 -7.915426e-05
 8896.380388 1.716819e+00 9.319010e-01 1.923978e-01 2.151535e+00 5.255897e-05 -8.148618e-05
 8900.092879 1.715736e+00 9.324503e-01 1.932127e-01 2.161221e+00 8.386113e-05 -6.362848e-05
 8903.817562 1.713906e+00 9.327080e-01 1.943764e-01 2.157238e+00 1.021198e-04 -6.160983e-05
 8907.554437 1.711727e+00 9.327526e-01 1.958913e-01 2.158056e+00 8.008160e-05 -6.588694e-05
 8911.303503 1.710445e+00 9.331659e-01 1.976219e-01 2.158796e+00 6.237825e-05 -8.258628e-05
 8915.064762 1.703811e+00 9.309500e-01 1.987118e-01 2.152902e+00 5.687076e-05 -8.792357e-05
 8918.838213 1.688256e+00 9.237576e-01 1.985376e-01 2.135084e+00 8.745003e-05 -5.408497e-05
 8922.623855 1.699723e+00 9.310916e-01 2.013288e-01 2.156798e+00 7.590635e-05 -5.548574e-05
 8926.421689 1.689321e+00 9.267813e-01 2.014145e-01 2.148719e+00 8.288098e-05 -7.569565e-05
 8930.231716 1.705438e+00 9.366670e-01 2.044892e-01 2.169860e+00 1.116576e-04 -6.029838e-05
 8934.053934 1.702768e+00 9.365804e-01 2.053165e-01 2.160330e+00 5.447083e-05 -7.338014e-05
 8937.888344 1.699870e+00 9.361405e-01 2.060640e-01 2.163243e+00 5.359126e-05 -6.126542e-05
 8941.734946 1.699413e+00 9.370306e-01 2.070116e-01 2.163205e+00 6.451342e-05 -8.426221e-05
 8945.593740 1.697523e+00 9.373632e-01 2.077077e-01 2.166972e+00 9.151934e-05 -7.581419e-05
 8949.464726 1.695408e+00 9.374562e-01 2.085235e-01 2.170481e+00 9.297192e-05 -7.413888e-05
 8953.347903 1.690669e+00 9.360469e-01 2.091157e-01 2.162172e+00 6.400174e-05 -5.784811e-05
 8957.243273 1.691482e+00 9.378115e-01 2.103993e-01 2.164328e+00 2.466964e-05 -7.152370e-05
 8961.150835 1.691635e+00 9.391176e-01 2.115365e-01 2.171693e+00 6.529317e-05 -5.612636e-05
 8965.070588 1.688845e+00 9.389338e-01 2.124480e-01 2.167877e+00 3.657298e-05 -5.334206e-05
 8969.002533 1.684361e+00 9.375021e-01 2.131638e-01 2.170923e+00 5.215320e-05 -6.783201e-05
 8972.946671 1.685090e+00 9.392749e-01 2.146495e-01 2.175911e+00 5.318777e-05 -7.375528e-05
 8976.903000 1.684016e+00 9.400550e-01 2.157606e-01 2.168939e+00 8.579122e-05 -6.614130e-05
 8980.871521 1.681827e+00 9.401064e-01 2.166372e-01 2.175097e+00 5.392668e-05 -6.629867e-05
 8984.852234 1.679576e+00 9.401645e-01 2.174736e-01 2.178303e+00 5.436368e-05 -8.554641e-05
 8988.845139 1.677355e+00 9.402066e-01 2.181142e-01 2.171579e+00 6.629926e-05 -6.712837e-05
 8992.850236 1.675435e+00 9.403580e-01 2.188398e-01 2.173093e+00 2.058486e-05 -6.831108e-05
 8996.867524 1.672243e+00 9.397853e-01 2.193159e-01 2.172458e+00 2.009524e-05 -7.331751e-05
 9000.897005 1.664977e+00 9.370517e-01 2.192884e-01 2.167615e+00 3.258961e-05 -7.654675e-05
 9004.938678 1.649641e+00 9.298713e-01 2.181717e-01 2.148639e+00 6.040778e-05 -5.627863e-05
 9008.992542 1.664964e+00 9.397154e-01 2.209759e-01 2.165826e+00 5.906207e-05 -6.621982e-05
 9013.058598 1.646891e+00 9.308930e-01 2.193952e-01 2.153612e+00 8.641290e-05 -4.930080e-05
 9017.136847 1.665053e+00 9.422248e-01 2.225507e-01 2.179880e+00 6.899910e-05 -4.723246e-05
 9021.227287 1.665299e+00 9.436650e-01 2.234001e-01 2.181165e+00 4.370276e-05 -6.677638e-05
 9025.329919 1.662737e+00 9.434401e-01 2.239583e-01 2.189447e+00 5.144238e-05 -6.741114e-05
 9029.444743 1.661153e+00 9.437848e-01 2.247863e-01 2.179672e+00 3.540045e-05 -9.459087e-05
 9033.571759 1.658501e+00 9.436869e-01 2.255966e-01 2.185363e+00 4.723362e-05 -7.301267e-05
 9037.710967 1.656738e+00 9.440074e-01 2.265505e-01 2.180221e+00 5.539263e-05 -6.707217e-05
 9041.862366 1.655142e+00 9.444061e-01 2.275398e-01 2.185726e+00 4.752998e-05 -6.017478e-05
 9046.025958 1.652370e+00 9.441473e-01 2.283923e-01 2.181675e+00 5.250258e-05 -6.022319e-05
 9050.201742 1.651309e+00 9.448473e-01 2.295266e-01 2.183840e+00 4.841024e-05 -5.184676e-05
 9054.389717 1.649953e+00 9.452327e-01 2.307072e-01 2.184788e+00 4.971291e-05 -7.733660e-05
 9058.589884 1.647720e+00 9.451969e-01 2.318234e-01 2.180427e+00 4.890674e-05 -8.645451e-05
 9062.802244 1.634882e+00 9.393437e-01 2.314160e-01 2.163902e+00 8.223351e-05 -6.816601e-05
 9067.026795 1.640102e+00 9.436543e-01 2.335103e-01 2.177946e+00 7.274019e-05 -6.774583e-05
 9071.263538 1.641645e+00 9.458187e-01 2.349791e-01 2.186105e+00 1.015791e-04 -5.476668e-05
 9075.512473 1.641643e+00 9.471667e-01 2.362054e-01 2.195278e+00 3.048594e-05 -6.510774e-05
 9079.773600 1.640263e+00 9.476518e-01 2.372836e-01 2.195146e+00 1.412111e-05 -7.366375e-05
 9084.046919 1.625484e+00 9.405163e-01 2.365895e-01 2.172636e+00 7.993080e-05 -5.310748e-05
 9088.332429 1.632148e+00 9.455748e-01 2.390313e-01 2.185825e+00 9.357264e-05 -6.088578e-05
 9092.630132 1.632213e+00 9.469391e-01 2.403372e-01 2.191380e+00 7.368065e-05 -8.706177e-05
 9096.940026 1.629706e+00 9.468033e-01 2.412914e-01 2.188463e+00 9.987865e-05 -7.439825e-05
 9101.262113 1.628109e+00 9.472757e-01 2.423588e-01 2.185115e+00 1.127223e-04 -7.050781e-05
 9105.596391 1.627160e+00 9.479817e-01 2.435562e-01 2.179986e+00 6.909873e-05 -7.702347e-05
 9109.942861 1.626167e+00 9.489175e-01 2.448298e-01 2.188027e+00 6.302508e-05 -7.154345e-05
 9114.301524 1.625252e+00 9.496365e-01 2.460836e-01 2.191826e+00 7.922395e-05 -6.230082e-05
 9118.672378 1.622893e+00 9.496930e-01 2.470611e-01 2.193500e+00 9.694741e-05 -5.250859e-05
 9123.055424 1.619864e+00 9.492301e-01 2.479607e-01 2.183136e+00 8.829172e-05 -5.346450e-05
 9127.450662 1.618529e+00 9.498748e-01 2.491424e-01 2.186430e+00 6.080271e-05 -7.312121e-05
 9131.858091 1.616053e+00 9.496515e-01 2.501021e-01 2.192844e+00 7.250134e-05 -5.880264e-05
 9136.277713 1.614065e+00 9.497689e-01 2.508942e-01 2.192459e+00 8.180951e-05 -7.779208e-05
 9140.709527 1.612004e+00 9.498770e-01 2.517384e-01 2.192420e+00 1.179324e-04 -5.160053e-05
 9145.153532 1.610183e+00 9.502700e-01 2.525482e-01 2.196546e+00 1.245558e-04 -6.385681e-05
 9149.609730 1.608666e+00 9.507894e-01 2.532971e-01 2.198311e+00 8.829349e-05 -7.922753e-05
 9154.078119 1.599551e+00 9.467570e-01 2.530311e-01 2.183670e+00 1.124595e-04 -6.473397e-05
 9158.558700 1.576209e+00 9.344165e-01 2.503654e-01 2.155008e+00 1.147788e-04 -5.321851e-05
 9163.051473 1.604016e+00 9.520397e-01 2.560913e-01 2.194446e+00 8.716387e-05 -6.999922e-05
 9167.556438 1.592532e+00 9.466586e-01 2.554577e-01 2.181840e+00 3.745475e-05 -5.608179e-05
 9172.073595 1.577646e+00 9.393307e-01 2.544277e-01 2.173462e+00 3.747412e-05 -5.372516e-05
 9176.602944 1.601902e+00 9.548274e-01 2.596938e-01 2.202401e+00 4.723733e-05 -6.238749e-05
 9181.144485 1.600504e+00 9.554865e-01 2.609229e-01 2.205205e+00 8.305560e-05 -5.894686e-05
 9185.698218 1.597184e+00 9.547270e-01 2.617168e-01 2.199581e+00 9.545585e-05 -5.378844e-05
 9190.264142 1.595983e+00 9.553075e-01 2.627790e-01 2.206918e+00 4.966070e-05 -6.454911e-05
 9194.842259 1.593872e+00 9.556011e-01 2.638444e-01 2.208800e+00 4.858477e-05 -6.059039e-05
 9199.432567 1.589246e+00 9.541992e-01 2.644754e-01 2.205158e+00 6.642946e-05 -6.609341e-05
 9204.035068 1.585852e+00 9.534610e-01 2.652159e-01 2.204468e+00 7.045264e-05 -6.131093e-05
 9208.649760 1.585018e+00 9.544194e-01 2.664664e-01 2.205296e+00 1.016044e-04 -6.002349e-05
 9213.276644 1.582890e+00 9.546251e-01 2.675452e-01 2.205606e+00 1.241979e-04 -5.442327e-05
 9217.915720 1.581786e+00 9.552203e-01 2.687834e-01 2.202707e+00 1.133286e-04 -5.355185e-05
 9222.566988 1.579286e+00 9.550384e-01 2.699055e-01 2.204684e+00 8.594277e-05 -5.978254e-05
 9227.230448 1.575956e+00 9.544737e-01 2.709473e-01 2.204900e+00 1.138866e-04 -5.516582e-05
 9231.906100 1.574414e+00 9.549383e-01 2.721650e-01 2.205337e+00 1.306438e-04 -5.446588e-05
 9236.593943 1.573257e+00 9.556151e-01 2.734827e-01 2.201597e+00 9.314852e-05 -7.440788e-05
 9241.293979 1.572209e+00 9.562746e-01 2.747693e-01 2.206740e+00 7.602916e-05 -7.117609e-05
 9246.006206 1.569265e+00 9.558630e-01 2.758347e-01 2.208634e+00 6.804779e-05 -6.660915e-05
 9250.730626 1.566664e+00 9.556655e-01 2.769154e-01 2.209514e+00 9.171352e-05 -7.057895e-05
 9255.467237 1.564356e+00 9.557423e-01 2.780844e-01 2.207727e+00 1.146597e-04 -7.206340e-05
 9260.216040 1.563615e+00 9.566168e-01 2.794566e-01 2.206378e+00 1.000157e-04 -7.516549e-05
 9264.977036 1.562424e+00 9.572165e-01 2.806913e-01 2.212353e+00 7.737954e-05 -8.476328e-05
 9269.750223 1.560943e+00 9.576828e-01 2.819366e-01 2.214404e+00 1.037742e-04 -5.743529e-05
 9274.535602 1.558932e+00 9.578265e-01 2.831008e-01 2.214439e+00 1.088621e-04 -3.700263e-05
 9279.333172 1.556485e+00 9.577704e-01 2.842551e-01 2.213081e+00 1.174689e-04 -3.896055e-05
 9284.142935 1.554094e+00 9.576512e-01 2.852880e-01 2.210681e+00 8.743100e-05 -5.667376e-05
 9288.964890 1.550632e+00 9.568183e-01 2.861432e-01 2.208217e+00 1.113470e-04 -5.277727e-05
 9293.799037 1.524825e+00 9.421479e-01 2.827741e-01 2.175396e+00 1.172538e-04 -7.311550e-05
 9298.645375 7.018350e-01 4.339582e-01 1.305751e-01 1.003364e+00 5.574803e-05 -3.398603e-05
