    2.616996      7.461378      7.532573     -0.071195
    2.619492      7.435879      7.505845     -0.069966
    2.621987      7.394053      7.480996     -0.086943
    2.624483      7.378947      7.457862     -0.078915
    2.626979      7.391575      7.436295     -0.044720
    2.629474      7.390687      7.416164     -0.025476
    2.631970      7.373793      7.397352     -0.023559
    2.634465      7.342812      7.379752     -0.036940
    2.636961      7.305040      7.363269     -0.058228
    2.639457      7.290881      7.347816     -0.056936
    2.641952      7.292282      7.333317     -0.041035
    2.644448      7.321369      7.319700      0.001669
    2.646943      7.333831      7.306901      0.026930
    2.649439      7.302923      7.294862      0.008062
    2.651935      7.267443      7.283529     -0.016086
    2.654430      7.275765      7.272854      0.002911
    2.656926      7.305288      7.262793      0.042496
    2.659421      7.314862      7.253304      0.061558
    2.661917      7.283900      7.244351      0.039549
    2.664413      7.266844      7.235899      0.030944
    2.666908      7.255636      7.227917      0.027718
    2.669404      7.247818      7.220376      0.027442
    2.671899      7.235815      7.213248      0.022566
    2.674395      7.203533      7.206510     -0.002977
    2.676891      7.164473      7.200138     -0.035664
    2.679386      7.148496      7.194110     -0.045615
    2.681882      7.131135      7.188408     -0.057273
    2.684378      7.130951      7.183014     -0.052062
    2.686873      7.144604      7.177909     -0.033305
    2.689369      7.168984      7.173079     -0.004095
    2.691864      7.185892      7.168508      0.017383
    2.694360      7.194360      7.164184      0.030176
    2.696856      7.198472      7.160093      0.038379
    2.699351      7.177667      7.156223      0.021444
    2.701847      7.187327      7.152563      0.034764
    2.704343      7.166468      7.149103      0.017364
    2.706838      7.143545      7.145833     -0.002288
    2.709334      7.118542      7.142744     -0.024203
    2.711829      7.103240      7.139827     -0.036587
    2.714325      7.116776      7.137075     -0.020299
    2.716821      7.114386      7.134478     -0.020092
    2.719316      7.124929      7.132032     -0.007102
    2.721812      7.130648      7.129727      0.000920
    2.724308      7.120883      7.127560     -0.006677
    2.726803      7.095121      7.125522     -0.030401
    2.729299      7.085851      7.123610     -0.037758
    2.731795      7.087789      7.121816     -0.034027
    2.734290      7.081538      7.120138     -0.038599
    2.736786      7.066143      7.118568     -0.052426
    2.739281      7.061491      7.117104     -0.055614
    2.741777      7.079559      7.115741     -0.036182
    2.744273      7.101444      7.114475     -0.013031
    2.746768      7.117533      7.113302      0.004232
    2.749264      7.135640      7.112218      0.023423
    2.751760      7.134776      7.111220      0.023557
    2.754255      7.127438      7.110304      0.017134
    2.756751      7.116208      7.001504      0.114704
    2.759247      7.131545      7.002925      0.128619
